"state","year","y_mean_temp","spring1"
"Niedersachsen",1943,9.018313379329,7.881640625
"Niedersachsen",1944,8.63535829274892,5.359453125
"Niedersachsen",1945,7.6000155906895,7.39511363636364
"Niedersachsen",1946,8.13638013468013,6.88615384615385
"Niedersachsen",1947,8.52501911001911,4.77136574074074
"Niedersachsen",1948,9.47690853658537,7.68961382113821
"Niedersachsen",1949,9.16432196969697,6.82077235772358
"Niedersachsen",1950,8.7032962962963,7.25460227272727
"Niedersachsen",1951,8.85061111111111,5.77272222222222
"Niedersachsen",1952,7.7465780141844,6.57477272727273
"Niedersachsen",1953,9.37170567375887,6.78097517730496
"Niedersachsen",1954,7.96952239789196,4.899
"Niedersachsen",1955,7.91519503546099,3.89521739130435
"Niedersachsen",1956,7.1988829787234,3.03441489361702
"Niedersachsen",1957,8.92215579710145,6.97016304347826
"Niedersachsen",1958,8.52229012345679,5.09880681818182
"Niedersachsen",1959,9.3161524822695,7.21623188405797
"Niedersachsen",1960,8.7195390070922,6.34813829787234
"Niedersachsen",1961,9.19212585034014,8.02540816326531
"Niedersachsen",1962,7.37295,4.90647959183673
"Niedersachsen",1963,7.25066993464052,4.46275
"Niedersachsen",1964,8.30988562091503,5.98941176470588
"Niedersachsen",1965,7.83642628205128,5.35567307692308
"Niedersachsen",1966,8.65920405982906,6.71086538461538
"Niedersachsen",1967,9.38509803921569,7.26573529411765
"Niedersachsen",1968,8.61553921568627,6.44446078431373
"Niedersachsen",1969,8.24314690026954,4.64264423076923
"Niedersachsen",1970,7.89168181818182,4.4662037037037
"Niedersachsen",1971,8.71086309523809,6.31989583333333
"Niedersachsen",1972,8.11090909090909,6.52959090909091
"Niedersachsen",1973,8.6768044077135,6.05109090909091
"Niedersachsen",1974,9.10471726190476,7.09386904761905
"Niedersachsen",1975,9.40250744047619,5.95254545454545
"Niedersachsen",1976,8.78525800865801,5.48100308641975
"Niedersachsen",1977,8.93492710120069,6.69457547169811
"Niedersachsen",1978,8.07311096136568,5.65259433962264
"Niedersachsen",1979,7.65560185185185,4.77443396226415
"Niedersachsen",1980,8.02909329140461,5.69674528301887
"Niedersachsen",1981,8.34515946502058,7.17393518518519
"Niedersachsen",1982,9.22017819706499,6.1313679245283
"Niedersachsen",1983,9.37427672955975,5.97811320754717
"Niedersachsen",1984,8.42232371794872,5.36105769230769
"Niedersachsen",1985,7.70820754716981,5.52466346153846
"Niedersachsen",1986,8.16320754716981,4.30182692307692
"Niedersachsen",1987,7.66365384615385,4.78908653846154
"Niedersachsen",1988,9.44157051282051,7.14576923076923
"Niedersachsen",1989,9.89279731275014,8.03894230769231
"Niedersachsen",1990,9.9289213836478,8.89843137254902
"Niedersachsen",1991,8.66364412317242,5.63658653846154
"Niedersachsen",1992,9.93301229891508,8.23814814814815
"Niedersachsen",1993,8.46972767857143,7.48295454545455
"Niedersachsen",1994,9.78425785634119,6.57407407407407
"Niedersachsen",1995,9.25166666666667,7.264375
"Niedersachsen",1996,7.4141179029304,4.59451923076923
"Niedersachsen",1997,9.14876666666667,7.43255102040816
"Niedersachsen",1998,9.29178613053613,8.59362244897959
"Niedersachsen",1999,10.0512336829837,7.62019230769231
"Niedersachsen",2000,10.3531431623932,8.86973404255319
"Niedersachsen",2001,9.53040230602731,7.07729166666667
"Niedersachsen",2002,9.83165974025974,8.36045
"Niedersachsen",2003,9.6448702020202,6.77105
"Niedersachsen",2004,9.39986338055884,7.63174836601307
"Niedersachsen",2005,9.52661588103255,6.7487037037037
"Niedersachsen",2006,10.1458726354454,5.99913522012579
"Niedersachsen",2007,10.2175435353535,9.22725177304964
"Niedersachsen",2008,10.0085590357355,7.87491666666667
"Niedersachsen",2009,9.87893,8.25038333333333
"Niedersachsen",2010,7.85558668414918,5.709
"Niedersachsen",2011,9.89964472715493,7.87867346938776
"Niedersachsen",2012,9.1051073479897,7.01908163265306
"Niedersachsen",2013,9.01304318697176,4.94316326530612
"Niedersachsen",2014,10.7340914285714,9.068
"Niedersachsen",2015,10.0181265079365,6.93203125
"Niedersachsen",2016,10.0087577489177,7.56633333333333
"Niedersachsen",2017,9.86532372747079,8.07816666666667
"Niedersachsen",2018,10.4463199643494,7.28375
"Niedersachsen",2019,10.470351010101,8.2718
"Nordrhein-Westfalen",1835,9.00833333333333,6.925
"Nordrhein-Westfalen",1836,8.89166666666667,6.85
"Nordrhein-Westfalen",1837,8.325,4.675
"Nordrhein-Westfalen",1838,7.575,5.25
"Nordrhein-Westfalen",1839,9.025,5.4
"Nordrhein-Westfalen",1840,8.20833333333333,6.5
"Nordrhein-Westfalen",1841,9.575,7.85
"Nordrhein-Westfalen",1842,9.31666666666667,7.675
"Nordrhein-Westfalen",1843,9.45833333333333,6.975
"Nordrhein-Westfalen",1844,8.23333333333333,6.625
"Nordrhein-Westfalen",1845,8.09166666666667,3.175
"Nordrhein-Westfalen",1846,11.125,8.275
"Nordrhein-Westfalen",1847,8.525,6.125
"Nordrhein-Westfalen",1848,9.3,8.95
"Nordrhein-Westfalen",1849,8.81666666666667,7.675
"Nordrhein-Westfalen",1850,8.275,6.85
"Nordrhein-Westfalen",1851,9.07291666666667,6.58125
"Nordrhein-Westfalen",1852,10.1791666666667,6.25625
"Nordrhein-Westfalen",1853,8.285,4.65
"Nordrhein-Westfalen",1854,9.33,7.15
"Nordrhein-Westfalen",1855,7.62333333333333,3.785
"Nordrhein-Westfalen",1856,9.39333333333333,7.035
"Nordrhein-Westfalen",1857,10.38,7.205
"Nordrhein-Westfalen",1858,9.07333333333333,5.715
"Nordrhein-Westfalen",1859,10.4833333333333,8.62
"Nordrhein-Westfalen",1860,8.465,5.97
"Nordrhein-Westfalen",1861,9.59833333333333,7.475
"Nordrhein-Westfalen",1862,10.2633333333333,9.495
"Nordrhein-Westfalen",1863,10.3433333333333,8.245
"Nordrhein-Westfalen",1864,8.23166666666667,6.58
"Nordrhein-Westfalen",1865,10.0366666666667,7.24
"Nordrhein-Westfalen",1866,10.2216666666667,7.655
"Nordrhein-Westfalen",1867,9.34027777777778,7.8375
"Nordrhein-Westfalen",1868,10.8763888888889,9.10416666666667
"Nordrhein-Westfalen",1869,9.48472222222222,8.3875
"Nordrhein-Westfalen",1870,8.53055555555556,6.08333333333333
"Nordrhein-Westfalen",1871,8.21111111111111,6.92083333333333
"Nordrhein-Westfalen",1872,10.6333333333333,8.51666666666667
"Nordrhein-Westfalen",1873,9.72361111111111,6.37916666666667
"Nordrhein-Westfalen",1874,9.45277777777778,7.0375
"Nordrhein-Westfalen",1875,9.30277777777778,5.975
"Nordrhein-Westfalen",1876,9.70138888888889,6.91666666666667
"Nordrhein-Westfalen",1877,9.67222222222222,6.72916666666667
"Nordrhein-Westfalen",1878,9.63611111111111,8.26666666666667
"Nordrhein-Westfalen",1879,7.79722222222222,5.84583333333333
"Nordrhein-Westfalen",1880,9.8125,8.16666666666667
"Nordrhein-Westfalen",1881,8.71190476190476,6.71428571428571
"Nordrhein-Westfalen",1882,9.56785714285714,8.28214285714286
"Nordrhein-Westfalen",1883,9.26428571428571,6.61071428571429
"Nordrhein-Westfalen",1884,9.98571428571429,8.05357142857143
"Nordrhein-Westfalen",1885,8.84642857142857,7.525
"Nordrhein-Westfalen",1886,9.25238095238095,6.175
"Nordrhein-Westfalen",1887,8.01640211640212,5.025
"Nordrhein-Westfalen",1888,7.58333333333333,4.49166666666667
"Nordrhein-Westfalen",1889,8.17222222222222,6.19444444444444
"Nordrhein-Westfalen",1890,7.175,6.20277777777778
"Nordrhein-Westfalen",1891,8.0212962962963,5.59027777777778
"Nordrhein-Westfalen",1892,8.08291666666667,5.72025
"Nordrhein-Westfalen",1893,8.76566666666667,7.976
"Nordrhein-Westfalen",1894,8.808,7.7145
"Nordrhein-Westfalen",1895,7.80666666666667,4.55818181818182
"Nordrhein-Westfalen",1896,8.18106060606061,6.2075
"Nordrhein-Westfalen",1897,8.43583333333333,6.44225
"Nordrhein-Westfalen",1898,8.98545454545454,5.855
"Nordrhein-Westfalen",1899,8.65568181818182,6.08181818181818
"Nordrhein-Westfalen",1900,8.75007575757576,5.36568181818182
"Nordrhein-Westfalen",1901,8.10431818181818,5.16431818181818
"Nordrhein-Westfalen",1902,7.57166666666667,5.08136363636364
"Nordrhein-Westfalen",1903,8.81534722222222,7.12770833333333
"Nordrhein-Westfalen",1904,8.69569444444445,6.70645833333333
"Nordrhein-Westfalen",1905,8.51340909090909,6.63545454545455
"Nordrhein-Westfalen",1906,8.88386363636364,6.38022727272727
"Nordrhein-Westfalen",1907,8.53371794871795,5.99096153846154
"Nordrhein-Westfalen",1908,8.25320512820513,6.09019230769231
"Nordrhein-Westfalen",1909,8.10611111111111,5.67333333333333
"Nordrhein-Westfalen",1910,9.27326388888889,7.361875
"Nordrhein-Westfalen",1911,9.94256944444444,7.349375
"Nordrhein-Westfalen",1912,9.00878787878788,7.97272727272727
"Nordrhein-Westfalen",1913,9.40212121212121,7.95136363636364
"Nordrhein-Westfalen",1914,9.444375,8.25375
"Nordrhein-Westfalen",1915,8.71606060606061,6.64159090909091
"Nordrhein-Westfalen",1916,9.06242424242424,7.28772727272727
"Nordrhein-Westfalen",1917,8.15886363636364,4.805
"Nordrhein-Westfalen",1918,9.32583333333333,8.09795454545455
"Nordrhein-Westfalen",1919,7.31479166666667,6.01022727272727
"Nordrhein-Westfalen",1920,9.2124537037037,8.626875
"Nordrhein-Westfalen",1921,9.75013888888889,7.84875
"Nordrhein-Westfalen",1922,7.79525641025641,6.00288461538462
"Nordrhein-Westfalen",1923,8.51565268065268,6.80846153846154
"Nordrhein-Westfalen",1924,7.86310606060606,5.6215
"Nordrhein-Westfalen",1925,8.64782051282051,7.47708333333333
"Nordrhein-Westfalen",1926,9.11172619047619,7.70839285714286
"Nordrhein-Westfalen",1927,8.12380952380952,6.36214285714286
"Nordrhein-Westfalen",1928,8.68083333333333,6.40464285714286
"Nordrhein-Westfalen",1929,8.09717948717949,3.96865384615385
"Nordrhein-Westfalen",1930,9.29383333333333,6.54166666666667
"Nordrhein-Westfalen",1931,8.1484126984127,5.67202380952381
"Nordrhein-Westfalen",1932,8.86710317460317,5.18261904761905
"Nordrhein-Westfalen",1933,8.27539682539683,6.75988095238095
"Nordrhein-Westfalen",1934,9.88076086956522,7.42380434782609
"Nordrhein-Westfalen",1935,9.05315972222222,6.39447916666667
"Nordrhein-Westfalen",1936,8.88403586125808,6.5774
"Nordrhein-Westfalen",1937,9.19818181818182,7.48939655172414
"Nordrhein-Westfalen",1938,9.18305555555555,6.51708333333333
"Nordrhein-Westfalen",1939,9.07700460829493,6.59
"Nordrhein-Westfalen",1940,7.57330357142857,6.18651785714286
"Nordrhein-Westfalen",1941,8.10150673400673,5.4262962962963
"Nordrhein-Westfalen",1942,8.05368125701459,4.95064814814815
"Nordrhein-Westfalen",1943,9.2324358974359,8.17
"Nordrhein-Westfalen",1944,8.78532272727273,5.5992
"Nordrhein-Westfalen",1945,9.36659259259259,8.74222222222222
"Nordrhein-Westfalen",1946,7.65094028520499,7.73211111111111
"Nordrhein-Westfalen",1947,9.32090214646465,5.61101449275362
"Nordrhein-Westfalen",1948,9.7541341991342,8.01705357142857
"Nordrhein-Westfalen",1949,9.47838016528926,7.37913888888889
"Nordrhein-Westfalen",1950,9.30970720720721,8.06958333333333
"Nordrhein-Westfalen",1951,9.33603603603604,6.39331081081081
"Nordrhein-Westfalen",1952,8.4330701754386,7.39087837837838
"Nordrhein-Westfalen",1953,9.50734188034188,7.22947368421053
"Nordrhein-Westfalen",1954,8.5478947368421,6.06565789473684
"Nordrhein-Westfalen",1955,8.32316441441441,4.84966216216216
"Nordrhein-Westfalen",1956,7.61824324324324,4.00556306306306
"Nordrhein-Westfalen",1957,9.5079954954955,7.93493055555556
"Nordrhein-Westfalen",1958,9.05840277777778,5.92208333333333
"Nordrhein-Westfalen",1959,10.0589625420875,8.04381944444444
"Nordrhein-Westfalen",1960,9.26530952380952,7.53628571428571
"Nordrhein-Westfalen",1961,9.75012254901961,8.59757352941176
"Nordrhein-Westfalen",1962,7.80164351851852,5.294
"Nordrhein-Westfalen",1963,7.76092105263158,5.45587837837838
"Nordrhein-Westfalen",1964,9.09482905982906,7.21724358974359
"Nordrhein-Westfalen",1965,8.32271367521368,5.86532051282051
"Nordrhein-Westfalen",1966,9.36497747747748,8.24804054054054
"Nordrhein-Westfalen",1967,9.62592105263158,7.56875
"Nordrhein-Westfalen",1968,8.97355701754386,7.06
"Nordrhein-Westfalen",1969,9.00485042735043,5.78980263157895
"Nordrhein-Westfalen",1970,8.74715447154471,5.3259756097561
"Nordrhein-Westfalen",1971,9.35701058201058,7.22297619047619
"Nordrhein-Westfalen",1972,8.69668650793651,7.36892857142857
"Nordrhein-Westfalen",1973,9.15488372093023,6.3352380952381
"Nordrhein-Westfalen",1974,9.51600246652572,7.71371031746032
"Nordrhein-Westfalen",1975,9.71850396825397,6.66684523809524
"Nordrhein-Westfalen",1976,9.59689393939394,6.50227272727273
"Nordrhein-Westfalen",1977,9.42857954545454,7.383125
"Nordrhein-Westfalen",1978,8.60404656084656,6.43971590909091
"Nordrhein-Westfalen",1979,8.39527898550725,5.78977777777778
"Nordrhein-Westfalen",1980,8.615768321513,7.04396739130435
"Nordrhein-Westfalen",1981,9.00997872340426,7.78734042553191
"Nordrhein-Westfalen",1982,9.81127659574468,6.88303191489362
"Nordrhein-Westfalen",1983,9.80971631205674,6.1706914893617
"Nordrhein-Westfalen",1984,8.98335106382979,5.76186170212766
"Nordrhein-Westfalen",1985,8.10422101449275,6.07701086956522
"Nordrhein-Westfalen",1986,8.52445035460993,4.86179347826087
"Nordrhein-Westfalen",1987,8.28359259259259,5.70794444444444
"Nordrhein-Westfalen",1988,9.77738888888889,7.56866666666667
"Nordrhein-Westfalen",1989,10.2474637681159,8.44922222222222
"Nordrhein-Westfalen",1990,10.2434601449275,9.16630434782609
"Nordrhein-Westfalen",1991,9.02905797101449,6.17342391304348
"Nordrhein-Westfalen",1992,9.85949518476692,8.29863636363636
"Nordrhein-Westfalen",1993,9.02568181818182,7.73767045454545
"Nordrhein-Westfalen",1994,10.2543703703704,7.32781481481481
"Nordrhein-Westfalen",1995,9.82597853535353,7.79034090909091
"Nordrhein-Westfalen",1996,8.05004161827333,5.60506097560976
"Nordrhein-Westfalen",1997,9.66066239316239,8.18628205128205
"Nordrhein-Westfalen",1998,9.77755543237251,8.8075
"Nordrhein-Westfalen",1999,10.1887906504065,8.20064102564103
"Nordrhein-Westfalen",2000,10.7075581395349,9.06304054054054
"Nordrhein-Westfalen",2001,10.0906487322202,8.08974206349206
"Nordrhein-Westfalen",2002,10.1439880952381,8.68051587301587
"Nordrhein-Westfalen",2003,10.0978295995671,7.7634188034188
"Nordrhein-Westfalen",2004,9.46968080501059,7.53980769230769
"Nordrhein-Westfalen",2005,9.82508800773694,7.17003623188406
"Nordrhein-Westfalen",2006,10.2492319109462,6.41935763888889
"Nordrhein-Westfalen",2007,10.2252330871743,9.74203125
"Nordrhein-Westfalen",2008,9.76121598968408,8.16475177304964
"Nordrhein-Westfalen",2009,9.8557407773386,8.39485507246377
"Nordrhein-Westfalen",2010,8.43585233285233,6.26688888888889
"Nordrhein-Westfalen",2011,10.307833655706,8.87368794326241
"Nordrhein-Westfalen",2012,9.53078722002635,7.20853260869565
"Nordrhein-Westfalen",2013,8.95011111111111,5.16688888888889
"Nordrhein-Westfalen",2014,10.955321969697,9.39676136363636
"Nordrhein-Westfalen",2015,10.2535761904762,7.07725378787879
"Nordrhein-Westfalen",2016,10.0524444444444,7.51005555555556
"Nordrhein-Westfalen",2017,10.2940252525253,8.78035185185185
"Nordrhein-Westfalen",2018,10.939069214876,7.90755681818182
"Nordrhein-Westfalen",2019,10.6694918699187,8.42109756097561
"Rheinland-Pfalz",1788,9.60833333333333,8.75
"Rheinland-Pfalz",1789,9.91666666666667,8.225
"Rheinland-Pfalz",1790,10.65,9.3
"Rheinland-Pfalz",1791,10.2545454545455,8.8
"Rheinland-Pfalz",1792,10.0090909090909,8.275
"Rheinland-Pfalz",1793,10.4818181818182,8.4
"Rheinland-Pfalz",1794,11.05,10.675
"Rheinland-Pfalz",1795,10,8.1
"Rheinland-Pfalz",1796,10.075,7.85
"Rheinland-Pfalz",1797,10.625,8.35
"Rheinland-Pfalz",1798,10.4333333333333,9.2
"Rheinland-Pfalz",1799,8.45,6.675
"Rheinland-Pfalz",1800,10.6,8.525
"Rheinland-Pfalz",1801,10.65,8.825
"Rheinland-Pfalz",1806,11.2666666666667,9.325
"Rheinland-Pfalz",1807,10.4583333333333,7.975
"Rheinland-Pfalz",1808,9.21666666666667,6.575
"Rheinland-Pfalz",1809,9.83333333333333,8.225
"Rheinland-Pfalz",1810,9.725,7.35
"Rheinland-Pfalz",1811,12.0166666666667,11.15
"Rheinland-Pfalz",1812,9.225,8.575
"Rheinland-Pfalz",1813,10.1333333333333,9.65
"Rheinland-Pfalz",1814,9.6,7.1
"Rheinland-Pfalz",1815,9.99166666666667,10.125
"Rheinland-Pfalz",1816,8.575,7
"Rheinland-Pfalz",1849,9.64,7.775
"Rheinland-Pfalz",1850,8.81666666666667,7.375
"Rheinland-Pfalz",1851,9.10833333333333,6.975
"Rheinland-Pfalz",1852,10.3916666666667,6.85
"Rheinland-Pfalz",1853,8.55,5
"Rheinland-Pfalz",1854,9.51666666666667,7.55
"Rheinland-Pfalz",1855,8.26666666666667,5.2
"Rheinland-Pfalz",1856,9.625,7.525
"Rheinland-Pfalz",1857,10.3333333333333,7.175
"Rheinland-Pfalz",1858,9,6.1
"Rheinland-Pfalz",1859,10.6166666666667,9.025
"Rheinland-Pfalz",1860,8.65833333333333,6.275
"Rheinland-Pfalz",1861,9.71666666666667,7.85
"Rheinland-Pfalz",1862,9.25416666666667,8.225
"Rheinland-Pfalz",1863,9.32083333333333,7.1125
"Rheinland-Pfalz",1864,7.47083333333333,6.1125
"Rheinland-Pfalz",1865,9.275,6.6375
"Rheinland-Pfalz",1866,9.3,6.8125
"Rheinland-Pfalz",1867,8.69166666666667,7.6375
"Rheinland-Pfalz",1868,10.0375,8.2875
"Rheinland-Pfalz",1869,8.83333333333333,7.9
"Rheinland-Pfalz",1870,8.05,5.4625
"Rheinland-Pfalz",1871,7.39166666666667,6.6625
"Rheinland-Pfalz",1872,9.74166666666667,7.4375
"Rheinland-Pfalz",1873,9.1875,6.1125
"Rheinland-Pfalz",1874,8.8125,6.3375
"Rheinland-Pfalz",1875,8.66666666666667,5.7875
"Rheinland-Pfalz",1876,9.12083333333333,6.5125
"Rheinland-Pfalz",1877,9.00833333333333,6.225
"Rheinland-Pfalz",1878,9.15833333333333,7.55
"Rheinland-Pfalz",1879,7.425,5.875
"Rheinland-Pfalz",1880,9.5,8
"Rheinland-Pfalz",1881,8.61166666666667,6.98
"Rheinland-Pfalz",1882,9.19833333333333,7.75
"Rheinland-Pfalz",1883,9.055,6.615
"Rheinland-Pfalz",1884,9.58958333333333,7.56875
"Rheinland-Pfalz",1885,8.59166666666667,7.1125
"Rheinland-Pfalz",1886,9.02708333333333,6.0125
"Rheinland-Pfalz",1887,7.58333333333333,4.8875
"Rheinland-Pfalz",1888,7.63611111111111,5.405
"Rheinland-Pfalz",1889,7.6625,5.52083333333333
"Rheinland-Pfalz",1890,7.69166666666667,6.03333333333333
"Rheinland-Pfalz",1891,7.68472222222222,5.39166666666667
"Rheinland-Pfalz",1892,8.02361111111111,5.84583333333333
"Rheinland-Pfalz",1893,8.52083333333333,8.12916666666667
"Rheinland-Pfalz",1894,8.74880952380952,7.19166666666667
"Rheinland-Pfalz",1895,7.7452380952381,4.30714285714286
"Rheinland-Pfalz",1896,8.3375,6.484375
"Rheinland-Pfalz",1897,8.8125,7.296875
"Rheinland-Pfalz",1898,9.17916666666667,6.415625
"Rheinland-Pfalz",1899,8.88125,6.515625
"Rheinland-Pfalz",1900,9.18854166666667,5.959375
"Rheinland-Pfalz",1901,8.63740740740741,6.00111111111111
"Rheinland-Pfalz",1902,8.46509259259259,6.29138888888889
"Rheinland-Pfalz",1903,9.22592592592593,7.38805555555556
"Rheinland-Pfalz",1904,9.3537037037037,7.62111111111111
"Rheinland-Pfalz",1905,8.9637962962963,7.21166666666667
"Rheinland-Pfalz",1906,9.09518518518519,6.70694444444444
"Rheinland-Pfalz",1907,8.404,5.746
"Rheinland-Pfalz",1908,7.92258333333333,6.19575
"Rheinland-Pfalz",1909,8.00291666666667,5.78075
"Rheinland-Pfalz",1910,8.59888888888889,6.7175
"Rheinland-Pfalz",1911,9.60016666666667,6.933
"Rheinland-Pfalz",1912,8.60212121212121,7.92136363636364
"Rheinland-Pfalz",1913,9.43284722222222,8.18666666666667
"Rheinland-Pfalz",1914,9.0900641025641,7.93384615384615
"Rheinland-Pfalz",1915,9.04288461538462,6.96480769230769
"Rheinland-Pfalz",1916,9.36309523809524,7.59692307692308
"Rheinland-Pfalz",1917,8.26,5.14053571428571
"Rheinland-Pfalz",1918,9.35,8.02857142857143
"Rheinland-Pfalz",1919,8.34428571428571,6.055
"Rheinland-Pfalz",1920,9.35077380952381,8.71196428571429
"Rheinland-Pfalz",1921,9.98946428571429,7.82482142857143
"Rheinland-Pfalz",1922,8.29511111111111,6.624
"Rheinland-Pfalz",1923,9.36869047619048,7.8075
"Rheinland-Pfalz",1924,8.5827380952381,6.59482142857143
"Rheinland-Pfalz",1925,9.23986742424242,7.5915625
"Rheinland-Pfalz",1926,9.71880208333333,8.43046875
"Rheinland-Pfalz",1927,9.03194444444444,7.50388888888889
"Rheinland-Pfalz",1928,9.51773148148148,7.10138888888889
"Rheinland-Pfalz",1929,8.48447368421053,4.28291666666667
"Rheinland-Pfalz",1930,9.81907894736842,7.32236842105263
"Rheinland-Pfalz",1931,8.39996212121212,6.12386363636364
"Rheinland-Pfalz",1932,8.97579545454546,5.42238636363636
"Rheinland-Pfalz",1933,8.65238636363636,7.20113636363636
"Rheinland-Pfalz",1934,10.22625,7.90340909090909
"Rheinland-Pfalz",1935,9.3268253968254,6.73666666666667
"Rheinland-Pfalz",1936,9.29609848484849,7.35295454545455
"Rheinland-Pfalz",1937,9.00663194444444,7.95431818181818
"Rheinland-Pfalz",1938,9.12003636363636,6.5169
"Rheinland-Pfalz",1939,8.46364669421488,6.21059523809524
"Rheinland-Pfalz",1940,7.14879446640316,6.04590909090909
"Rheinland-Pfalz",1941,7.76848484848485,5.24727272727273
"Rheinland-Pfalz",1942,7.77522727272727,5.00761363636364
"Rheinland-Pfalz",1943,9.16765151515152,8.15761363636364
"Rheinland-Pfalz",1944,8.73197314049587,5.63068181818182
"Rheinland-Pfalz",1945,6.05576388888889,8.303
"Rheinland-Pfalz",1946,9.14546296296296,8.29175
"Rheinland-Pfalz",1947,10.183740981241,7.44702380952381
"Rheinland-Pfalz",1948,9.59920289855073,8.58934782608696
"Rheinland-Pfalz",1949,9.82339015151515,7.47684782608696
"Rheinland-Pfalz",1950,9.19671386946387,7.89376666666667
"Rheinland-Pfalz",1951,9.47606349206349,6.77163793103448
"Rheinland-Pfalz",1952,8.73407118055556,7.484375
"Rheinland-Pfalz",1953,9.42158854166667,7.70290322580645
"Rheinland-Pfalz",1954,8.46143939393939,6.07219696969697
"Rheinland-Pfalz",1955,8.2319696969697,5.18060606060606
"Rheinland-Pfalz",1956,7.50614583333333,3.94453125
"Rheinland-Pfalz",1957,9.18720430107527,7.86475806451613
"Rheinland-Pfalz",1958,8.73846774193548,5.88435483870968
"Rheinland-Pfalz",1959,9.55774193548387,7.82441666666667
"Rheinland-Pfalz",1960,9.0022311827957,7.52524193548387
"Rheinland-Pfalz",1961,9.25033854166667,8.49387096774194
"Rheinland-Pfalz",1962,7.40415059687787,5.102890625
"Rheinland-Pfalz",1963,7.51091397849462,5.10258064516129
"Rheinland-Pfalz",1964,8.84322580645161,6.93282258064516
"Rheinland-Pfalz",1965,8.03118279569892,5.54943548387097
"Rheinland-Pfalz",1966,9.19674479166667,8.477734375
"Rheinland-Pfalz",1967,9.187109375,7.27046875
"Rheinland-Pfalz",1968,8.4671875,6.799453125
"Rheinland-Pfalz",1969,8.39563131313131,5.61098484848485
"Rheinland-Pfalz",1970,8.34490196078431,5.07948529411765
"Rheinland-Pfalz",1971,8.84536764705882,6.88992647058824
"Rheinland-Pfalz",1972,8.21039215686275,7.005
"Rheinland-Pfalz",1973,8.80759803921569,6.14647058823529
"Rheinland-Pfalz",1974,9.2104797979798,7.57643939393939
"Rheinland-Pfalz",1975,9.1560101010101,6.383203125
"Rheinland-Pfalz",1976,9.27985079365079,6.43271428571429
"Rheinland-Pfalz",1977,9.09314141414141,7.20681818181818
"Rheinland-Pfalz",1978,8.16984848484848,6.1769696969697
"Rheinland-Pfalz",1979,8.1006862745098,5.81463235294118
"Rheinland-Pfalz",1980,8.28358585858586,6.83136363636364
"Rheinland-Pfalz",1981,8.6861887254902,7.29348484848485
"Rheinland-Pfalz",1982,9.21125,6.37212121212121
"Rheinland-Pfalz",1983,9.36360294117647,5.82639705882353
"Rheinland-Pfalz",1984,8.51379047619048,5.31716666666667
"Rheinland-Pfalz",1985,7.91571428571429,5.82492857142857
"Rheinland-Pfalz",1986,8.41997619047619,4.74378571428571
"Rheinland-Pfalz",1987,8.13637301587302,5.25442857142857
"Rheinland-Pfalz",1988,9.60589460784314,7.50698529411765
"Rheinland-Pfalz",1989,9.81122549019608,8.15272058823529
"Rheinland-Pfalz",1990,9.86958571428571,8.83607142857143
"Rheinland-Pfalz",1991,8.84400793650794,5.79735714285714
"Rheinland-Pfalz",1992,9.71030952380952,8.03764285714286
"Rheinland-Pfalz",1993,9.13714285714286,7.47828571428571
"Rheinland-Pfalz",1994,10.2095185185185,7.40889705882353
"Rheinland-Pfalz",1995,9.05282222222222,7.5275
"Rheinland-Pfalz",1996,7.98840909090909,5.58962121212121
"Rheinland-Pfalz",1997,9.2687518037518,8.09219696969697
"Rheinland-Pfalz",1998,8.7505,8.22275
"Rheinland-Pfalz",1999,9.64952556818182,7.84604838709677
"Rheinland-Pfalz",2000,9.89430533910534,8.99677777777778
"Rheinland-Pfalz",2001,9.46381588613407,7.88785353535354
"Rheinland-Pfalz",2002,10.104730486685,8.55265151515152
"Rheinland-Pfalz",2003,10.0803627946128,7.50301724137931
"Rheinland-Pfalz",2004,8.9526570311409,7.12926282051282
"Rheinland-Pfalz",2005,9.71707920110193,7.31924479166667
"Rheinland-Pfalz",2006,9.96225969371131,6.10483870967742
"Rheinland-Pfalz",2007,10.1872825024438,9.68048387096774
"Rheinland-Pfalz",2008,9.38264441287879,7.80861111111111
"Rheinland-Pfalz",2009,9.61446627565982,8.15153225806452
"Rheinland-Pfalz",2010,8.37185972629521,6.38620967741935
"Rheinland-Pfalz",2011,10.2094322916667,9.00862903225806
"Rheinland-Pfalz",2012,9.09743646138807,6.92459677419355
"Rheinland-Pfalz",2013,8.63376436781609,5.07026785714286
"Rheinland-Pfalz",2014,10.6065229885057,9.17913793103448
"Rheinland-Pfalz",2015,10.2129679802956,7.14612068965517
"Rheinland-Pfalz",2016,9.75574137931035,7.1898275862069
"Rheinland-Pfalz",2017,9.91744618599791,8.69310344827586
"Rheinland-Pfalz",2018,10.8596489028213,7.60620689655172
"Rheinland-Pfalz",2019,10.1930804597701,8.06836206896552
"Saarland",1936,11.0888888888889,7.575
"Saarland",1937,15.4166666666667,12.5
"Saarland",1938,14.25,9.15
"Saarland",1939,14.15,11.05
"Saarland",1941,12.0571428571429,8.75
"Saarland",1942,12.0444444444444,11.55
"Saarland",1943,9.96666666666667,8.875
"Saarland",1944,10.525,6.55
"Saarland",1946,6.78,NA
"Saarland",1947,-0.0666666666666668,NA
"Saarland",1948,9.38527777777778,8.28666666666667
"Saarland",1949,10.8253962241462,8.92916666666667
